,no.peserta,kode.pendidikan,twk.nilai,tiu.nilai,tkp.nilai,skd.nilai,skd.keterangan,kode.formasi,lokasi.formasi,nama.pendidikan,jk,kode.formasi_x,lokasi.formasi_x,kode.prodi_y,nama.prodi_y,no.ujian_x,psi.keterangan,mtk.nilai,mtk.keterangan,t2.keterangan,hasil.akhir_x
14791,S2240160113313958,3001005,80,150,191,421,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
14792,S2240160125200975,3001005,85,155,180,420,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14793,S2240160125202489,3001005,85,145,189,419,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14794,S2240160113314926,3001005,95,145,178,418,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
14795,S2240160125200690,3001005,100,140,177,417,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14796,S2240160125100033,3001005,100,130,186,416,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14797,S2240160125201031,3001005,100,150,166,416,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14798,S2240160113505940,3001005,90,135,188,413,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
14799,S2240160115203257,3001005,70,155,185,410,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
14800,S2240160125101603,3001005,70,145,191,406,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14801,S2240160125201686,3001005,90,130,178,398,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14802,S2240160125201763,3001005,80,150,167,397,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14803,S2240160125202513,3000020,80,130,186,396,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
14804,S2240160115200771,3000020,70,130,185,385,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Lk,,,,,,,,,,
14805,S2240160125200757,3001005,80,125,180,385,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14806,S2240160125201176,3001005,85,115,180,380,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
14807,S2240160125200492,3001005,90,110,173,373,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
